gene_id,symbol,gene_name,log2_fold_change,Pvalue,FDR,name,logCPM
ENSMUSG00000075705,Msrb1,methionine sulfoxide reductase B1,1.573827671,7.13E-12,3.79E-10,1,9.343726501
ENSMUSG00000024155,Meiob,meiosis specific with OB domains,2.403586517,1.35E-05,0.000154971,1,4.014021745
ENSMUSG00000045316,Fahd1,fumarylacetoacetate hydrolase domain containing 1,1.254585657,4.24E-07,7.58E-06,1,6.764438432
ENSMUSG00000025731,Mettl26,methyltransferase like 26,1.106419569,1.64E-06,2.48E-05,1,8.221186037
ENSMUSG00000036775,Decr2,"2-4-dienoyl-Coenzyme A reductase 2, peroxisomal",1.274294149,7.20E-09,1.97E-07,1,9.966217422
ENSMUSG00000049124,Gm8186,predicted gene 8186,1.6327993,0.000617682,0.004011302,1,4.304649066
ENSMUSG00000024191,Bnip1,BCL2/adenovirus E1B interacting protein 1,1.700790628,2.09E-06,3.06E-05,1,5.350166965
ENSMUSG00000024007,Ppil1,peptidylprolyl isomerase (cyclophilin)-like 1,1.599408521,0.00089082,0.005424387,1,4.156377436
ENSMUSG00000024026,Glo1,glyoxalase 1,1.211824128,1.72E-05,0.000190383,1,9.517381367
ENSMUSG00000079563,Pglyrp2,peptidoglycan recognition protein 2,1.668528602,3.96E-10,1.44E-08,1,8.236340988
ENSMUSG00000024292,Cyp4f14,"cytochrome P450, family 4, subfamily f, polypeptide 14",1.202826457,2.25E-05,0.000238886,1,9.792565063
ENSMUSG00000053600,Zfp472,zinc finger protein 472,2.268476933,0.000154886,0.001261344,1,3.389309637
ENSMUSG00000053390,Zfp952,zinc finger protein 952,1.427404125,0.003329352,0.016108786,1,4.320946134
ENSMUSG00000067430,Zfp763,zinc finger protein 763,2.367593665,0.001020829,0.006087574,1,2.780836203
ENSMUSG00000024309,Pfdn6,prefoldin subunit 6,1.843697918,9.86E-08,2.12E-06,1,5.138518746
ENSMUSG00000037649,H2-DMa,"histocompatibility 2, class II, locus DMa",2.385520134,0.000566393,0.003731928,1,2.664796935
ENSMUSG00000096727,Psmb9,"proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)",1.209503868,0.006929597,0.028921157,1,5.369593967
ENSMUSG00000060586,H2-Eb1,"histocompatibility 2, class II antigen E beta",2.168064357,3.29E-08,7.83E-07,1,5.25532283
ENSMUSG00000092203,1110038B12Rik,RIKEN cDNA 1110038B12 gene,1.99930348,0.000150986,0.001233541,1,3.976124353
ENSMUSG00000024391,Apom,apolipoprotein M,1.137317982,3.66E-05,0.000369314,1,8.871368086
ENSMUSG00000001524,Gtf2h4,"general transcription factor II H, polypeptide 4",1.466546336,0.000409579,0.00286502,1,5.199123893
ENSMUSG00000001525,Tubb5,"tubulin, beta 5 class I",1.70311784,5.95E-09,1.67E-07,1,7.9011601
ENSMUSG00000049832,Rbx1-ps,"ring-box 1, pseudogene",1.45505552,0.000857362,0.005253413,1,4.306846836
ENSMUSG00000067212,H2-T23,"histocompatibility 2, T region locus 23",1.459412192,1.42E-09,4.56E-08,1,9.010303214
ENSMUSG00000035186,Ubd,ubiquitin D,5.025973105,0.003331501,0.016113043,1,0
ENSMUSG00000023963,Cyp39a1,"cytochrome P450, family 39, subfamily a, polypeptide 1",1.620198666,1.84E-06,2.75E-05,1,5.995025089
ENSMUSG00000067144,Slc22a7,"solute carrier family 22 (organic anion transporter), member 7",1.358507259,0.000630856,0.004075791,1,7.168541801
ENSMUSG00000063888,Rpl7l1,ribosomal protein L7-like 1,1.078643266,2.37E-06,3.42E-05,1,7.718046068
ENSMUSG00000023980,Taf8,TATA-box binding protein associated factor 8,1.220587835,0.002599226,0.013173562,1,5.081335549
ENSMUSG00000023122,Sult1c2,"sulfotransferase family, cytosolic, 1C, member 2",1.264712141,0.003788663,0.017861441,1,4.599043627
ENSMUSG00000024174,Pot1b,protection of telomeres 1B,1.479398551,0.009223609,0.036165209,1,3.646221451
ENSMUSG00000057835,Zfp119a,zinc finger protein 119a,2.269917007,0.000830301,0.00512221,1,2.827210716
ENSMUSG00000003198,Zfp959,zinc finger protein 959,2.448255557,0.000121328,0.001029688,1,3.10066354
ENSMUSG00000002372,Ranbp3,RAN binding protein 3,1.066429771,0.000513236,0.0034313,1,6.262117282
ENSMUSG00000002379,Ndufa11,NADH:ubiquinone oxidoreductase subunit A11,1.186699043,1.64E-05,0.000183262,1,7.14554362
ENSMUSG00000004730,Adgre1,adhesion G protein-coupled receptor E1,1.389370986,1.95E-05,0.00021247,1,6.061823535
ENSMUSG00000024091,Vapa,"vesicle-associated membrane protein, associated protein A",1.431429547,1.29E-09,4.16E-08,1,7.851798073
ENSMUSG00000058704,Memo1,mediator of cell motility 1,1.143480227,0.000242651,0.001843627,1,6.436733742
ENSMUSG00000024067,Dpy30,"dpy-30, histone methyltransferase complex regulatory subunit",1.151455997,0.000585449,0.003835326,1,5.80676362
ENSMUSG00000024072,Yipf4,"Yip1 domain family, member 4",3.137413812,1.87E-33,3.39E-30,1,6.527386449
ENSMUSG00000024078,Ttc27,tetratricopeptide repeat domain 27,1.325037101,0.000266751,0.001994503,1,5.19589516
ENSMUSG00000061062,Hdac1-ps,"histone deacetylase 1, pseudogene",1.702892432,0.000397794,0.002798001,1,4.464718257
ENSMUSG00000024070,Prkd3,protein kinase D3,2.247824705,1.38E-14,1.14E-12,1,9.377800498
ENSMUSG00000024084,Qpct,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),1.538380271,0.001082562,0.006373507,1,4.284321218
ENSMUSG00000059811,Atl2,atlastin GTPase 2,1.159056748,3.52E-08,8.30E-07,1,9.017485229
ENSMUSG00000035473,Galm,galactose mutarotase,1.090396369,6.27E-07,1.07E-05,1,8.851658631
ENSMUSG00000024097,Srsf7,serine and arginine-rich splicing factor 7,1.180088925,0.000210559,0.001642053,1,6.0798035
ENSMUSG00000024248,Cox7a2l,cytochrome c oxidase subunit 7A2 like,1.729616454,2.30E-14,1.80E-12,1,8.08684017
ENSMUSG00000024131,Slc3a1,"solute carrier family 3, member 1",1.317423056,1.50E-05,0.000170061,1,6.495566607
ENSMUSG00000024150,Mcfd2,multiple coagulation factor deficiency 2,1.483348649,5.30E-11,2.37E-09,1,9.161925205
ENSMUSG00000085287,4833418N02Rik,RIKEN cDNA 4833418N02 gene,1.603503588,0.007317431,0.030182618,1,3.334766346
ENSMUSG00000036438,Calm2,calmodulin 2,1.67405301,1.24E-13,8.63E-12,1,8.174319713
ENSMUSG00000066878,Gm10184,predicted pseudogene 10184,1.193951506,0.005529492,0.024224442,1,4.627287222
ENSMUSG00000069049,Eif2s3y,"eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked",1.739060717,3.78E-09,1.12E-07,1,6.588543494
ENSMUSG00000069045,Ddx3y,"DEAD box helicase 3, Y-linked",1.245888687,3.30E-07,6.06E-06,1,8.346703432
ENSMUSG00000063889,Crem,cAMP responsive element modulator,2.413316434,2.92E-13,1.94E-11,1,6.157441638
ENSMUSG00000024231,Cul2,cullin 2,1.4937626,1.77E-07,3.52E-06,1,6.781018377
ENSMUSG00000024234,Mtpap,mitochondrial poly(A) polymerase,1.617042993,6.56E-05,0.000609578,1,5.504828275
ENSMUSG00000002475,Abhd3,abhydrolase domain containing 3,1.206245819,4.76E-08,1.08E-06,1,7.842466416
ENSMUSG00000061808,Ttr,transthyretin,1.231708377,2.96E-08,7.13E-07,1,14.20524797
ENSMUSG00000024382,Ercc3,"excision repair cross-complementing rodent repair deficiency, complementation group 3",1.25376663,0.000152489,0.001244213,1,6.230852855
ENSMUSG00000087590,Epb41l4aos,"erythrocyte membrane protein band 4.1 like 4a, opposite strand",1.494634832,0.005464129,0.024029299,1,3.905135512
ENSMUSG00000024360,Etf1,eukaryotic translation termination factor 1,1.035298629,4.75E-06,6.31E-05,1,8.589982041
ENSMUSG00000051439,Cd14,CD14 antigen,1.93840496,0.012333733,0.045546562,1,2.639030646
ENSMUSG00000014294,Ndufa2,NADH:ubiquinone oxidoreductase subunit A2,1.629037134,8.17E-10,2.74E-08,1,7.502677945
ENSMUSG00000102827,Gm8242,predicted gene 8242,2.060506388,5.57E-06,7.28E-05,1,4.358784246
ENSMUSG00000024440,Pcdh12,protocadherin 12,1.432003496,0.001122873,0.00657868,1,4.382270828
ENSMUSG00000024487,Yipf5,"Yip1 domain family, member 5",1.411113153,1.88E-07,3.70E-06,1,7.009190286
ENSMUSG00000048188,Gm8181,predicted gene 8181,1.243742598,0.003151666,0.015407604,1,4.898759942
ENSMUSG00000032905,Atg12,autophagy related 12,1.649018226,7.93E-10,2.67E-08,1,6.976913376
ENSMUSG00000117621,Hspe1-rs1,"heat shock protein 1 (chaperonin 10), related sequence 1",2.130201015,2.92E-10,1.10E-08,1,5.433686773
ENSMUSG00000054072,Iigp1,interferon inducible GTPase 1,2.432600554,1.24E-20,3.04E-18,1,9.762730797
ENSMUSG00000024576,Csnk1a1,"casein kinase 1, alpha 1",1.160964893,5.09E-09,1.45E-07,1,9.174625586
ENSMUSG00000117875,Gm6789,predicted gene 6789,2.045832449,5.89E-13,3.77E-11,1,7.032880539
ENSMUSG00000118264,Rps15-ps3,"ribosomal protein S15, pseudogene 3",2.998693053,0.008421798,0.033769084,1,1.43596265
ENSMUSG00000060096,Amd-ps3,"S-adenosylmethionine decarboxylase, pseudogene 3",1.584150436,0.008630183,0.034373569,1,3.841810857
ENSMUSG00000109901,Chmp1b,charged multivesicular body protein 1B,1.73538665,1.85E-08,4.63E-07,1,6.253239064
ENSMUSG00000009535,Rnmt,RNA (guanine-7-) methyltransferase,1.433951253,1.06E-05,0.000126394,1,5.545143464
ENSMUSG00000090000,Ier3ip1,immediate early response 3 interacting protein 1,1.262876595,0.003010295,0.014859526,1,4.981351497
ENSMUSG00000025429,Pstpip2,proline-serine-threonine phosphatase-interacting protein 2,1.968599014,1.40E-10,5.73E-09,1,5.896091407
ENSMUSG00000024570,Rbfa,ribosome binding factor A,1.419265258,2.22E-05,0.000236861,1,5.615068076
ENSMUSG00000024646,Cyb5a,cytochrome b5 type A (microsomal),2.688016987,6.11E-31,6.46E-28,1,11.17540158
ENSMUSG00000024645,Timm21,translocase of inner mitochondrial membrane 21,2.066189637,4.45E-11,2.02E-09,1,5.753141168
ENSMUSG00000069324,Gm5096,predicted gene 5096,2.184768969,3.09E-10,1.15E-08,1,11.88659675
ENSMUSG00000091697,Eif3s6-ps2,"eukaryotic translation initiation factor 3, subunit 6, pseudogene 2",2.899845905,0.000168922,0.001361065,1,2.531101298
ENSMUSG00000024614,Tmx3,thioredoxin-related transmembrane protein 3,1.967817936,1.34E-09,4.32E-08,1,6.516814242
ENSMUSG00000024856,Cdk2ap2,CDK2-associated protein 2,1.143625091,0.000166467,0.001345298,1,6.53754218
ENSMUSG00000024875,Yif1a,Yip1 interacting factor homolog A (S. cerevisiae),1.010647538,0.000737755,0.004625453,1,7.450206354
ENSMUSG00000007338,Mrpl49,mitochondrial ribosomal protein L49,2.330571213,1.11E-16,1.38E-14,1,6.377205269
ENSMUSG00000024799,Tm7sf2,transmembrane 7 superfamily member 2,1.32393516,1.72E-07,3.43E-06,1,8.901802367
ENSMUSG00000060675,Plaat3,phospholipase A and acyltransferase 3,1.591187685,7.04E-05,0.000644526,1,5.045187601
ENSMUSG00000063590,Slc22a28,"solute carrier family 22, member 28",2.131935161,0.007875038,0.031973894,1,5.208236056
ENSMUSG00000052562,Slc22a30,"solute carrier family 22, member 30",2.455311705,1.17E-14,9.74E-13,1,8.635475166
ENSMUSG00000010095,Slc3a2,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",1.033474209,0.000145601,0.001201138,1,6.979576705
ENSMUSG00000108414,Snhg1,small nucleolar RNA host gene 1,3.011061367,4.91E-09,1.41E-07,1,3.937204537
ENSMUSG00000071657,Bscl2,Berardinelli-Seip congenital lipodystrophy 2 (seipin),1.086368713,6.06E-05,0.000569916,1,7.250355449
ENSMUSG00000071654,Uqcc3,ubiquinol-cytochrome c reductase complex assembly factor 3,1.172373448,0.000861642,0.005277087,1,5.346191383
ENSMUSG00000071644,Eef1g,eukaryotic translation elongation factor 1 gamma,1.211668145,1.60E-05,0.000179249,1,7.106467525
ENSMUSG00000067608,Pcna-ps2,proliferating cell nuclear antigen pseudogene 2,1.68886534,0.000277609,0.002059918,1,4.531141145
ENSMUSG00000024668,Sdhaf2,succinate dehydrogenase complex assembly factor 2,1.110373925,0.000293711,0.002156711,1,6.046546947
ENSMUSG00000034371,Tkfc,"triokinase, FMN cyclase",1.303764166,4.34E-07,7.73E-06,1,10.59685148
ENSMUSG00000034659,Tmem109,transmembrane protein 109,1.571607378,3.24E-08,7.74E-07,1,6.322833027
ENSMUSG00000075010,AW112010,expressed sequence AW112010,2.094386628,5.23E-11,2.35E-09,1,7.50631092
ENSMUSG00000041488,Stx3,syntaxin 3,1.466373377,0.005270751,0.023340585,1,4.001251528
ENSMUSG00000046805,Mpeg1,macrophage expressed gene 1,1.155796446,2.90E-05,0.000302314,1,8.178906368
ENSMUSG00000071633,Gm4952,predicted gene 4952,1.458508793,0.007901526,0.032050409,1,8.72385628
ENSMUSG00000063683,Glyat,glycine-N-acyltransferase,2.227833974,5.70E-26,2.89E-23,1,9.694525345
ENSMUSG00000117822,Eef1a1-ps1,"eukaryotic translation elongation factor 1 alpha 1, pseudogene 1",2.879353587,4.18E-19,8.30E-17,1,7.172517637
ENSMUSG00000047044,D030056L22Rik,RIKEN cDNA D030056L22 gene,2.149369364,7.52E-07,1.26E-05,1,4.41096133
ENSMUSG00000024659,Anxa1,annexin A1,3.731171549,4.85E-07,8.56E-06,1,2.212804023
ENSMUSG00000053279,Aldh1a1,"aldehyde dehydrogenase family 1, subfamily A1",1.961603159,4.04E-14,2.97E-12,1,12.30144733
ENSMUSG00000024747,Aldh1a7,"aldehyde dehydrogenase family 1, subfamily A7",1.657897252,6.90E-15,5.88E-13,1,10.07351189
ENSMUSG00000035171,1110059E24Rik,RIKEN cDNA 1110059E24 gene,1.924212317,4.85E-10,1.73E-08,1,6.278899127
ENSMUSG00000118155,Gm50136,"predicted gene, 50136",2.558233905,0.005443346,0.023962801,1,2.14118845
ENSMUSG00000074922,Fam122a,"family with sequence similarity 122, member A",1.179099734,0.01320913,0.048080022,1,4.003963195
ENSMUSG00000024780,Cdc37l1,cell division cycle 37-like 1,1.018545852,0.000167558,0.001352398,1,7.682341073
ENSMUSG00000024785,Rcl1,RNA terminal phosphate cyclase-like 1,2.205188225,1.24E-15,1.24E-13,1,8.617556079
ENSMUSG00000074909,Ranbp6,RAN binding protein 6,1.159861189,0.00112258,0.00657868,1,5.890110606
ENSMUSG00000024817,Uhrf2,"ubiquitin-like, containing PHD and RING finger domains 2",1.073769264,0.000178658,0.001424778,1,6.870893015
ENSMUSG00000024863,Mbl2,mannose-binding lectin (protein C) 2,1.249212542,3.00E-10,1.12E-08,1,10.03099066
ENSMUSG00000052595,A1cf,APOBEC1 complementation factor,1.158974478,1.09E-05,0.000129697,1,9.653839555
ENSMUSG00000118168,Gm36419,"predicted gene, 36419",1.427058096,3.48E-05,0.000353848,1,6.060994245
ENSMUSG00000013662,Atad1,"ATPase family, AAA domain containing 1",1.174047491,2.94E-06,4.15E-05,1,7.900300569
ENSMUSG00000024778,Fas,Fas (TNF receptor superfamily member 6),2.028396531,1.41E-06,2.17E-05,1,5.505785202
ENSMUSG00000033610,Pank1,pantothenate kinase 1,1.500813551,1.74E-12,1.04E-10,1,10.06164222
ENSMUSG00000087579,Hectd2os,"Hectd2, opposite strand",2.160864018,0.00182231,0.009866116,1,6.26745996
ENSMUSG00000032808,Cyp2c38,"cytochrome P450, family 2, subfamily c, polypeptide 38",1.800200939,2.45E-07,4.67E-06,1,7.613398293
ENSMUSG00000074882,Cyp2c68,"cytochrome P450, family 2, subfamily c, polypeptide 68",1.897114644,7.88E-14,5.56E-12,1,9.268722918
ENSMUSG00000060613,Cyp2c70,"cytochrome P450, family 2, subfamily c, polypeptide 70",2.346055316,1.16E-11,5.91E-10,1,10.72255172
ENSMUSG00000025176,Hoga1,4-hydroxy-2-oxoglutarate aldolase 1,1.252874184,3.69E-10,1.35E-08,1,8.787381147
ENSMUSG00000025194,Abcc2,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",1.010921326,8.90E-05,0.000789626,1,11.54431666
ENSMUSG00000025197,Cyp2c23,"cytochrome P450, family 2, subfamily c, polypeptide 23",1.567993169,5.73E-06,7.45E-05,1,9.996004791
ENSMUSG00000025200,Cwf19l1,"CWF19-like 1, cell cycle control (S. pombe)",1.298662523,0.00016277,0.001318781,1,5.358085414
ENSMUSG00000056209,Npm3,nucleoplasmin 3,2.10198642,7.88E-07,1.31E-05,1,4.374484374
ENSMUSG00000025041,Nt5c2,"5'-nucleotidase, cytosolic II",1.03334609,0.001062505,0.006288844,1,5.846500854
ENSMUSG00000084957,Bbip1,BBSome interacting protein 1,1.464412449,0.000426338,0.002952969,1,5.100343038
ENSMUSG00000024981,Acsl5,acyl-CoA synthetase long-chain family member 5,1.048636591,1.68E-07,3.39E-06,1,10.69191925
ENSMUSG00000097785,B230217O12Rik,RIKEN cDNA B230217O12 gene,3.438069577,0.005181396,0.023020289,1,1.044219614
ENSMUSG00000067038,Rps12-ps3,"ribosomal protein S12, pseudogene 3",1.586730699,2.56E-05,0.000268855,1,6.126739425
